date,sentiment_score,sentiment_label,simulated_headline
2025-04-22,1.0,Positive,Bulls taking control of the market.
2025-04-23,0.039,Neutral,Low volatility day ahead of fed meeting.
2025-04-24,-0.124,Neutral,Low volatility day ahead of fed meeting.
2025-04-25,-0.03,Neutral,Market participants remain undecided.
2025-04-26,0.158,Neutral,Sideways trading continues throughout the session.
2025-04-27,-0.068,Neutral,Trading sideways with no clear direction.
2025-04-28,0.159,Neutral,Market consolidating around key levels.
2025-04-29,-0.056,Neutral,Sideways trading continues throughout the session.
2025-04-30,-0.059,Neutral,Market participants remain undecided.
2025-05-01,0.499,Positive,Bulls taking control of the market.
2025-05-02,0.043,Neutral,Market consolidating around key levels.
2025-05-03,-0.354,Negative,Bears dominating as support levels break.
2025-05-04,-0.397,Negative,Investors fleeing risk-on assets.
2025-05-05,0.131,Neutral,Low volatility day ahead of fed meeting.
2025-05-06,0.228,Neutral,Trading sideways with no clear direction.
2025-05-07,-0.106,Neutral,Market participants remain undecided.
2025-05-08,1.0,Positive,Record high inflows seen in crypto funds.
2025-05-09,0.045,Neutral,Trading sideways with no clear direction.
2025-05-10,0.192,Neutral,Trading sideways with no clear direction.
2025-05-11,-0.165,Neutral,Trading sideways with no clear direction.
2025-05-12,-0.293,Neutral,Low volatility day ahead of fed meeting.
2025-05-13,0.09,Neutral,Market participants remain undecided.
2025-05-14,-0.172,Neutral,Market consolidating around key levels.
2025-05-15,0.16,Neutral,Low volatility day ahead of fed meeting.
2025-05-16,0.107,Neutral,Low volatility day ahead of fed meeting.
2025-05-17,-0.202,Neutral,Market consolidating around key levels.
2025-05-18,0.678,Positive,Institutional adoption continues to grow.
2025-05-19,-0.254,Neutral,Trading sideways with no clear direction.
2025-05-20,0.029,Neutral,Trading sideways with no clear direction.
2025-05-21,0.534,Positive,Bulls taking control of the market.
2025-05-22,0.32,Positive,Bulls taking control of the market.
2025-05-23,-0.483,Negative,Major exchange hack sparks panic selling.
2025-05-24,0.248,Neutral,Trading sideways with no clear direction.
2025-05-25,0.114,Neutral,Sideways trading continues throughout the session.
2025-05-26,-0.019,Neutral,Trading sideways with no clear direction.
2025-05-27,0.088,Neutral,Sideways trading continues throughout the session.
2025-05-28,-0.097,Neutral,Sideways trading continues throughout the session.
2025-05-29,-0.107,Neutral,Low volatility day ahead of fed meeting.
2025-05-30,-0.334,Negative,Investors fleeing risk-on assets.
2025-05-31,0.017,Neutral,Sideways trading continues throughout the session.
2025-06-01,0.061,Neutral,Sideways trading continues throughout the session.
2025-06-02,0.105,Neutral,Sideways trading continues throughout the session.
2025-06-03,0.074,Neutral,Sideways trading continues throughout the session.
2025-06-04,0.081,Neutral,Market consolidating around key levels.
2025-06-05,-0.273,Neutral,Low volatility day ahead of fed meeting.
2025-06-06,0.541,Positive,Positive regulatory news sparks a rally.
2025-06-07,0.182,Neutral,Sideways trading continues throughout the session.
2025-06-08,-0.052,Neutral,Sideways trading continues throughout the session.
2025-06-09,0.779,Positive,Record high inflows seen in crypto funds.
2025-06-10,-0.157,Neutral,Market participants remain undecided.
2025-06-11,-0.14,Neutral,Trading sideways with no clear direction.
2025-06-12,-0.533,Negative,Fears of regulatory crackdown loom.
2025-06-13,0.111,Neutral,Trading sideways with no clear direction.
2025-06-14,0.03,Neutral,Trading sideways with no clear direction.
2025-06-15,0.042,Neutral,Trading sideways with no clear direction.
2025-06-16,0.205,Neutral,Low volatility day ahead of fed meeting.
2025-06-17,-0.494,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-06-18,0.09,Neutral,Low volatility day ahead of fed meeting.
2025-06-19,0.026,Neutral,Market participants remain undecided.
2025-06-20,-0.319,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-06-21,0.027,Neutral,Low volatility day ahead of fed meeting.
2025-06-22,-0.083,Neutral,Market consolidating around key levels.
2025-06-23,0.826,Positive,Record high inflows seen in crypto funds.
2025-06-24,0.062,Neutral,Market consolidating around key levels.
2025-06-25,0.003,Neutral,Market participants remain undecided.
2025-06-26,-0.207,Neutral,Market consolidating around key levels.
2025-06-27,-0.095,Neutral,Market consolidating around key levels.
2025-06-28,-0.07,Neutral,Market participants remain undecided.
2025-06-29,0.093,Neutral,Sideways trading continues throughout the session.
2025-06-30,-0.08,Neutral,Market consolidating around key levels.
2025-07-01,-0.231,Neutral,Sideways trading continues throughout the session.
2025-07-02,0.291,Neutral,Trading sideways with no clear direction.
2025-07-03,-0.079,Neutral,Trading sideways with no clear direction.
2025-07-04,-0.176,Neutral,Market consolidating around key levels.
2025-07-05,-0.084,Neutral,Low volatility day ahead of fed meeting.
2025-07-06,0.068,Neutral,Market participants remain undecided.
2025-07-07,-0.015,Neutral,Low volatility day ahead of fed meeting.
2025-07-08,-0.071,Neutral,Low volatility day ahead of fed meeting.
2025-07-09,0.302,Positive,Market shows strong resilience.
2025-07-10,0.587,Positive,Institutional adoption continues to grow.
2025-07-11,0.028,Neutral,Market consolidating around key levels.
2025-07-12,-0.156,Neutral,Market consolidating around key levels.
2025-07-13,0.314,Positive,Bulls taking control of the market.
2025-07-14,0.105,Neutral,Market participants remain undecided.
2025-07-15,-0.155,Neutral,Trading sideways with no clear direction.
2025-07-16,0.087,Neutral,Market participants remain undecided.
2025-07-17,0.217,Neutral,Low volatility day ahead of fed meeting.
2025-07-18,0.002,Neutral,Market participants remain undecided.
2025-07-19,-0.123,Neutral,Low volatility day ahead of fed meeting.
2025-07-20,-0.229,Neutral,Market participants remain undecided.
2025-07-21,-0.052,Neutral,Market consolidating around key levels.
2025-07-22,0.491,Positive,Institutional adoption continues to grow.
2025-07-23,-0.134,Neutral,Sideways trading continues throughout the session.
2025-07-24,0.037,Neutral,Sideways trading continues throughout the session.
2025-07-25,-0.192,Neutral,Sideways trading continues throughout the session.
2025-07-26,0.179,Neutral,Market consolidating around key levels.
2025-07-27,0.182,Neutral,Market participants remain undecided.
2025-07-28,-0.113,Neutral,Sideways trading continues throughout the session.
2025-07-29,-0.207,Neutral,Market consolidating around key levels.
2025-07-30,0.007,Neutral,Low volatility day ahead of fed meeting.
2025-07-31,-0.303,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-08-01,-0.166,Neutral,Market participants remain undecided.
2025-08-02,-0.127,Neutral,Market consolidating around key levels.
2025-08-03,0.101,Neutral,Market consolidating around key levels.
2025-08-04,0.029,Neutral,Market participants remain undecided.
2025-08-05,0.045,Neutral,Market participants remain undecided.
2025-08-06,0.153,Neutral,Market consolidating around key levels.
2025-08-07,0.438,Positive,Positive regulatory news sparks a rally.
2025-08-08,-0.193,Neutral,Trading sideways with no clear direction.
2025-08-09,-0.089,Neutral,Low volatility day ahead of fed meeting.
2025-08-10,0.294,Neutral,Trading sideways with no clear direction.
2025-08-11,-0.149,Neutral,Trading sideways with no clear direction.
2025-08-12,0.328,Positive,Record high inflows seen in crypto funds.
2025-08-13,0.354,Positive,Market shows strong resilience.
2025-08-14,-0.571,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-08-15,-0.227,Neutral,Market consolidating around key levels.
2025-08-16,-0.127,Neutral,Market consolidating around key levels.
2025-08-17,0.182,Neutral,Low volatility day ahead of fed meeting.
2025-08-18,-0.109,Neutral,Market participants remain undecided.
2025-08-19,-0.34,Negative,Investors fleeing risk-on assets.
2025-08-20,0.233,Neutral,Trading sideways with no clear direction.
2025-08-21,-0.113,Neutral,Market participants remain undecided.
2025-08-22,0.646,Positive,Positive regulatory news sparks a rally.
2025-08-23,-0.002,Neutral,Sideways trading continues throughout the session.
2025-08-24,-0.174,Neutral,Market consolidating around key levels.
2025-08-25,-0.596,Negative,Fears of regulatory crackdown loom.
2025-08-26,0.424,Positive,Market shows strong resilience.
2025-08-27,-0.072,Neutral,Market consolidating around key levels.
2025-08-28,0.016,Neutral,Market participants remain undecided.
2025-08-29,-0.478,Negative,Bears dominating as support levels break.
2025-08-30,-0.013,Neutral,Trading sideways with no clear direction.
2025-08-31,-0.181,Neutral,Low volatility day ahead of fed meeting.
2025-09-01,-0.004,Neutral,Trading sideways with no clear direction.
2025-09-02,0.306,Positive,Bulls taking control of the market.
2025-09-03,0.072,Neutral,Trading sideways with no clear direction.
2025-09-04,-0.045,Neutral,Low volatility day ahead of fed meeting.
2025-09-05,-0.063,Neutral,Market participants remain undecided.
2025-09-06,0.114,Neutral,Sideways trading continues throughout the session.
2025-09-07,0.013,Neutral,Trading sideways with no clear direction.
2025-09-08,0.243,Neutral,Sideways trading continues throughout the session.
2025-09-09,0.113,Neutral,Sideways trading continues throughout the session.
2025-09-10,0.315,Positive,Bulls taking control of the market.
2025-09-11,0.342,Positive,Institutional adoption continues to grow.
2025-09-12,-0.124,Neutral,Market consolidating around key levels.
2025-09-13,-0.001,Neutral,Trading sideways with no clear direction.
2025-09-14,0.108,Neutral,Market participants remain undecided.
2025-09-15,0.018,Neutral,Market participants remain undecided.
2025-09-16,0.05,Neutral,Low volatility day ahead of fed meeting.
2025-09-17,0.114,Neutral,Trading sideways with no clear direction.
2025-09-18,-0.066,Neutral,Trading sideways with no clear direction.
2025-09-19,-0.318,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-09-20,0.061,Neutral,Sideways trading continues throughout the session.
2025-09-21,0.134,Neutral,Sideways trading continues throughout the session.
2025-09-22,-0.215,Neutral,Market consolidating around key levels.
2025-09-23,-0.02,Neutral,Trading sideways with no clear direction.
2025-09-24,0.057,Neutral,Market participants remain undecided.
2025-09-25,-0.55,Negative,Fears of regulatory crackdown loom.
2025-09-26,-0.051,Neutral,Low volatility day ahead of fed meeting.
2025-09-27,0.137,Neutral,Market participants remain undecided.
2025-09-28,0.344,Positive,Institutional adoption continues to grow.
2025-09-29,0.209,Neutral,Sideways trading continues throughout the session.
2025-09-30,0.146,Neutral,Low volatility day ahead of fed meeting.
2025-10-01,0.788,Positive,Bulls taking control of the market.
2025-10-02,0.055,Neutral,Market consolidating around key levels.
2025-10-03,0.365,Positive,Market shows strong resilience.
2025-10-04,0.011,Neutral,Trading sideways with no clear direction.
2025-10-05,0.098,Neutral,Low volatility day ahead of fed meeting.
2025-10-06,-0.008,Neutral,Market consolidating around key levels.
2025-10-07,-0.531,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-10-08,0.39,Positive,Market shows strong resilience.
2025-10-09,-0.354,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-10-10,-1.0,Negative,Investors fleeing risk-on assets.
2025-10-11,-0.475,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-10-12,0.497,Positive,Positive regulatory news sparks a rally.
2025-10-13,0.124,Neutral,Trading sideways with no clear direction.
2025-10-14,-0.424,Negative,Investors fleeing risk-on assets.
2025-10-15,-0.321,Negative,Fears of regulatory crackdown loom.
2025-10-16,-0.254,Neutral,Sideways trading continues throughout the session.
2025-10-17,-0.341,Negative,Major exchange hack sparks panic selling.
2025-10-18,0.218,Neutral,Sideways trading continues throughout the session.
2025-10-19,0.028,Neutral,Market consolidating around key levels.
2025-10-20,0.321,Positive,Bulls taking control of the market.
2025-10-21,-0.238,Neutral,Trading sideways with no clear direction.
2025-10-22,0.057,Neutral,Market participants remain undecided.
2025-10-23,0.348,Positive,Institutional adoption continues to grow.
2025-10-24,0.149,Neutral,Market participants remain undecided.
2025-10-25,0.142,Neutral,Low volatility day ahead of fed meeting.
2025-10-26,0.317,Positive,Market shows strong resilience.
2025-10-27,0.051,Neutral,Trading sideways with no clear direction.
2025-10-28,-0.221,Neutral,Market consolidating around key levels.
2025-10-29,-0.21,Neutral,Market participants remain undecided.
2025-10-30,-0.432,Negative,Fears of regulatory crackdown loom.
2025-10-31,0.344,Positive,Record high inflows seen in crypto funds.
2025-11-01,0.17,Neutral,Market participants remain undecided.
2025-11-02,0.132,Neutral,Market participants remain undecided.
2025-11-03,-0.424,Negative,Investors fleeing risk-on assets.
2025-11-04,-0.768,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-11-05,0.46,Positive,Market shows strong resilience.
2025-11-06,-0.531,Negative,Major exchange hack sparks panic selling.
2025-11-07,0.159,Neutral,Market consolidating around key levels.
2025-11-08,-0.19,Neutral,Sideways trading continues throughout the session.
2025-11-09,0.342,Positive,Record high inflows seen in crypto funds.
2025-11-10,0.107,Neutral,Sideways trading continues throughout the session.
2025-11-11,-0.451,Negative,Market bleeds amidst macroeconomic uncertainty.
2025-11-12,-0.325,Negative,Investors fleeing risk-on assets.
2025-11-13,-0.445,Negative,Fears of regulatory crackdown loom.
2025-11-14,-0.806,Negative,Bears dominating as support levels break.
2025-11-15,0.059,Neutral,Trading sideways with no clear direction.
2025-11-16,-0.116,Neutral,Market participants remain undecided.
2025-11-17,-0.316,Negative,Investors fleeing risk-on assets.
2025-11-18,0.246,Neutral,Sideways trading continues throughout the session.
2025-11-19,-0.229,Neutral,Low volatility day ahead of fed meeting.
